Date,Open,High,Low,Close,Volume
2017-02-09,2167.71,2214.87,2146.19,2186.97,35287
2017-02-10,2186.97,2194.4,2162.91,2165.83,3853
2017-02-13,2165.83,2189.39,2115.92,2167.03,40848
2017-02-14,2167.03,2196.29,2119.26,2152.36,9357
2017-02-15,2152.36,2175.8,2146.34,2173.88,44036
2017-02-16,2173.88,2190.08,2107.36,2143.53,37153
2017-02-17,2143.53,2144.48,2104.02,2131.77,97191
2017-02-20,2131.77,2146.74,2068.76,2137.71,64250
2017-02-21,2137.71,2167.85,2110.84,2166.22,166853
2017-02-22,2166.22,2177.09,2161.78,2163.65,150304
2017-02-23,2163.65,2165.91,2143.17,2151.78,131914
2017-02-24,2151.78,2215.68,2102.15,2186.51,150091
2017-02-27,2186.51,2188.98,2157.06,2157.37,29904
2017-02-28,2157.37,2170.87,2111.36,2114.7,147239
2017-03-01,2114.7,2130.97,2107.19,2121.86,104116
2017-03-02,2121.86,2211.99,2087.6,2111.39,149081
2017-03-03,2111.39,2156.75,2010.11,2091.43,47164
2017-03-06,2091.43,2103.61,2063.8,2103.59,119715
2017-03-07,2103.59,2118.75,2081.01,2107.11,33329
2017-03-08,2107.11,2111.83,2094.77,2095.65,71337
2017-03-09,2095.65,2105.46,2055.31,2071.17,95074
2017-03-10,2071.17,2092.5,2042.71,2086.33,67498
2017-03-13,2086.33,2099.11,2019.37,2097.41,154723
2017-03-14,2097.41,2099.89,2091.07,2094.63,113518
2017-03-15,2094.63,2141.62,2094.61,2128.06,127434
2017-03-16,2128.06,2150.42,2075.04,2106.99,166132
2017-03-17,2106.99,2110.41,2070.91,2077.85,60062
2017-03-20,2077.85,2151.42,2049.85,2064.37,163616
2017-03-21,2064.37,2074.68,2062.22,2062.75,117397
2017-03-22,2062.75,2071.23,2060.0,2066.41,60067
2017-03-23,2066.41,2076.59,2059.2,2061.23,146105
2017-03-24,2061.23,2079.85,2028.76,2066.87,55436
2017-03-27,2066.87,2080.26,2035.62,2043.41,91433
2017-03-28,2043.41,2075.04,2013.13,2068.91,145602
2017-03-29,2068.91,2070.03,2058.11,2066.62,107984
2017-03-30,2066.62,2098.36,2044.95,2086.3,187142
2017-03-31,2086.3,2092.41,2081.98,2091.75,109978
2017-04-03,2091.75,2122.33,2089.21,2099.3,87289
2017-04-04,2099.3,2111.85,2095.22,2108.95,21377
2017-04-05,2108.95,2138.7,2103.13,2116.32,120099
2017-04-06,2116.32,2157.16,2114.88,2127.35,134501
2017-04-07,2127.35,2184.35,2094.5,2151.38,138163
2017-04-10,2151.38,2217.66,2141.07,2153.95,104382
2017-04-11,2153.95,2166.31,2138.71,2166.29,46199
2017-04-12,2166.29,2194.57,2142.41,2163.35,85474
2017-04-13,2163.35,2196.82,2132.41,2189.79,102980
2017-04-14,2189.79,2254.77,2160.73,2175.44,101973
2017-04-17,2175.44,2215.42,2133.43,2209.0,107202
2017-04-18,2209.0,2214.55,2199.52,2206.8,134687
2017-04-19,2206.8,2213.69,2159.74,2177.75,107398
2017-04-20,2177.75,2197.52,2169.37,2178.96,48865
2017-04-21,2178.96,2207.52,2136.09,2164.65,161945
2017-04-24,2164.65,2188.96,2163.62,2179.56,96195
2017-04-25,2179.56,2182.03,2153.5,2165.8,110570
2017-04-26,2165.8,2166.52,2156.02,2156.11,93491
2017-04-27,2156.11,2157.58,2104.33,2119.36,54266
2017-04-28,2119.36,2119.83,2108.5,2109.96,76485
2017-05-01,2109.96,2115.91,2062.6,2064.44,64185
2017-05-02,2064.44,2120.18,2014.58,2035.11,121368
2017-05-03,2035.11,2065.32,2014.35,2048.24,119223
2017-05-04,2048.24,2065.97,2027.78,2061.86,132894
2017-05-05,2061.86,2079.47,2055.29,2068.93,95421
2017-05-08,2068.93,2071.48,2049.96,2050.66,161213
2017-05-09,2050.66,2071.26,2022.84,2049.18,67353
2017-05-10,2049.18,2059.1,2030.51,2048.5,174744
2017-05-11,2048.5,2049.12,2026.19,2027.08,143596
2017-05-12,2027.08,2054.2,2014.72,2053.63,80629
2017-05-15,2053.63,2068.97,2052.91,2068.95,123629
2017-05-16,2068.95,2069.27,2062.37,2064.23,40895
2017-05-17,2064.23,2075.32,2058.88,2064.06,69078
2017-05-18,2064.06,2081.56,2055.16,2067.19,93658
2017-05-19,2067.19,2069.08,1997.5,2029.63,105737
2017-05-22,2029.63,2053.97,1994.91,2024.72,163177
2017-05-23,2024.72,2040.13,2010.02,2012.11,93521
2017-05-24,2012.11,2020.63,1992.74,1994.01,84740
2017-05-25,1994.01,2003.78,1981.13,1988.76,93719
2017-05-26,1988.76,2063.13,1965.13,2020.24,138566
2017-05-29,2020.24,2043.08,2006.89,2031.25,97556
2017-05-30,2031.25,2038.21,2001.1,2020.56,99077
2017-05-31,2020.56,2061.35,1989.76,2030.36,73048
2017-06-01,2030.36,2113.93,2027.12,2055.09,42766
2017-06-02,2055.09,2074.57,2051.19,2071.32,77909
2017-06-05,2071.32,2129.18,2024.53,2071.75,53517
2017-06-06,2071.75,2086.09,2054.66,2059.3,97469
2017-06-07,2059.3,2086.24,2057.41,2071.42,80937
2017-06-08,2071.42,2104.67,2022.36,2077.96,100488
2017-06-09,2077.96,2101.08,2040.12,2093.74,147971
2017-06-12,2093.74,2104.81,2092.33,2104.74,120830
2017-06-13,2104.74,2134.45,2101.72,2123.51,133172
2017-06-14,2123.51,2127.79,2107.27,2112.62,92638
2017-06-15,2112.62,2149.46,2055.82,2136.46,74743
2017-06-16,2136.46,2140.18,2136.02,2139.24,91339
2017-06-19,2139.24,2207.83,2118.3,2177.78,75803
2017-06-20,2177.78,2184.16,2155.83,2163.46,32229
2017-06-21,2163.46,2209.64,2154.74,2195.76,205515
2017-06-22,2195.76,2201.2,2179.62,2198.38,155590
2017-06-23,2198.38,2230.89,2173.83,2184.57,156656
2017-06-26,2184.57,2187.49,2168.4,2174.12,75984
2017-06-27,2174.12,2174.36,2163.65,2166.88,138687
2017-06-28,2166.88,2178.23,2158.1,2173.94,96321
2017-06-29,2173.94,2193.38,2171.74,2182.88,136408
2017-06-30,2182.88,2188.19,2170.49,2170.74,104538
2017-07-03,2170.74,2174.83,2164.67,2169.2,76231
2017-07-04,2169.2,2225.1,2158.71,2209.48,157952
2017-07-05,2209.48,2244.01,2198.06,2242.13,120222
2017-07-06,2242.13,2262.25,2234.79,2249.37,62834
2017-07-07,2249.37,2259.12,2232.22,2248.69,91136
2017-07-10,2248.69,2283.91,2208.39,2249.64,22106
2017-07-11,2249.64,2280.17,2228.75,2260.41,97262
2017-07-12,2260.41,2260.54,2237.79,2238.65,50416
2017-07-13,2238.65,2255.12,2221.49,2232.2,192987
2017-07-14,2232.2,2244.48,2196.92,2198.28,149336
2017-07-17,2198.28,2204.92,2198.03,2204.85,80337
2017-07-18,2204.85,2234.1,2183.49,2216.26,155681
2017-07-19,2216.26,2219.82,2201.92,2205.59,82269
2017-07-20,2205.59,2236.02,2204.99,2235.2,127636
2017-07-21,2235.2,2236.71,2209.36,2209.84,62964
2017-07-24,2209.84,2210.24,2179.84,2180.29,101270
2017-07-25,2180.29,2184.32,2177.97,2183.53,53220
2017-07-26,2183.53,2251.36,2165.36,2202.7,45849
2017-07-27,2202.7,2272.04,2198.44,2234.46,185832
2017-07-28,2234.46,2309.54,2167.33,2224.12,135934
2017-07-31,2224.12,2258.36,2205.11,2244.1,155610
2017-08-01,2244.1,2254.98,2140.31,2241.98,67164
2017-08-02,2241.98,2244.71,2235.25,2237.23,144755
2017-08-03,2237.23,2258.83,2202.45,2253.4,114306
2017-08-04,2253.4,2266.46,2253.28,2265.0,182312
2017-08-07,2265.0,2283.23,2227.82,2232.3,117578
2017-08-08,2232.3,2261.02,2187.36,2260.25,133700
2017-08-09,2260.25,2323.45,2260.18,2286.49,36394
2017-08-10,2286.49,2301.52,2258.91,2272.38,104673
2017-08-11,2272.38,2307.28,2226.08,2278.85,113204
2017-08-14,2278.85,2294.81,2268.5,2287.3,120857
2017-08-15,2287.3,2293.81,2276.95,2291.03,82490
2017-08-16,2291.03,2293.04,2277.95,2278.4,27849
2017-08-17,2278.4,2281.41,2257.84,2263.46,48624
2017-08-18,2263.46,2281.55,2253.11,2261.54,54518
2017-08-21,2261.54,2310.59,2258.69,2283.64,77976
2017-08-22,2283.64,2303.59,2264.3,2293.1,154112
2017-08-23,2293.1,2300.49,2253.32,2284.08,40736
2017-08-24,2284.08,2302.76,2273.01,2298.17,46186
2017-08-25,2298.17,2301.68,2235.97,2239.63,24013
2017-08-28,2239.63,2265.56,2236.75,2261.14,131365
2017-08-29,2261.14,2278.02,2215.19,2225.35,9888
2017-08-30,2225.35,2227.59,2209.08,2217.05,56063
2017-08-31,2217.05,2239.61,2179.07,2194.11,52720
2017-09-01,2194.11,2210.73,2165.2,2168.15,84769
2017-09-04,2168.15,2194.68,2149.8,2189.52,51689
2017-09-05,2189.52,2206.04,2170.1,2179.49,121227
2017-09-06,2179.49,2185.78,2174.46,2185.18,105174
2017-09-07,2185.18,2290.02,2147.98,2183.27,141487
2017-09-08,2183.27,2196.85,2176.79,2191.48,127728
2017-09-11,2191.48,2235.35,2175.19,2191.94,128125
2017-09-12,2191.94,2205.54,2082.32,2166.26,116090
2017-09-13,2166.26,2187.91,2137.42,2184.47,138319
2017-09-14,2184.47,2200.79,2167.94,2174.0,139890
2017-09-15,2174.0,2175.86,2133.44,2143.44,149090
2017-09-18,2143.44,2155.93,2095.57,2134.58,142615
2017-09-19,2134.58,2170.08,2131.56,2162.27,51071
2017-09-20,2162.27,2230.73,2132.1,2177.68,69536
2017-09-21,2177.68,2178.74,2164.9,2170.06,167693
2017-09-22,2170.06,2179.36,2161.32,2162.49,86073
2017-09-25,2162.49,2163.14,2154.07,2155.5,144787
2017-09-26,2155.5,2196.83,2155.22,2194.51,100783
2017-09-27,2194.51,2212.18,2185.55,2200.9,161617
2017-09-28,2200.9,2229.19,2175.84,2208.23,61961
2017-09-29,2208.23,2236.14,2190.75,2227.31,111201
2017-10-02,2227.31,2346.03,2215.64,2230.86,103297
2017-10-03,2230.86,2245.16,2217.2,2224.61,115648
2017-10-04,2224.61,2224.84,2203.16,2219.63,115895
2017-10-05,2219.63,2224.75,2191.49,2217.12,95674
2017-10-06,2217.12,2235.73,2177.23,2215.3,87884
2017-10-09,2215.3,2234.87,2166.64,2228.48,99125
2017-10-10,2228.48,2254.11,2225.0,2228.36,108735
2017-10-11,2228.36,2245.9,2186.29,2241.66,185720
2017-10-12,2241.66,2243.51,2225.47,2238.88,75660
2017-10-13,2238.88,2245.56,2194.26,2239.25,88483
2017-10-16,2239.25,2240.85,2189.81,2198.98,163767
2017-10-17,2198.98,2219.45,2198.32,2215.83,64799
2017-10-18,2215.83,2222.97,2208.06,2221.55,158791
2017-10-19,2221.55,2268.37,2201.14,2240.09,79828
2017-10-20,2240.09,2265.91,2157.0,2182.46,48420
2017-10-23,2182.46,2223.42,2181.86,2222.12,97613
2017-10-24,2222.12,2255.81,2210.49,2218.31,68513
2017-10-25,2218.31,2242.45,2213.47,2239.02,50952
2017-10-26,2239.02,2280.24,2217.35,2217.44,143581
2017-10-27,2217.44,2312.01,2204.35,2228.41,4862
2017-10-30,2228.41,2230.12,2206.53,2206.71,73818
2017-10-31,2206.71,2225.23,2121.49,2193.62,76359
2017-11-01,2193.62,2246.99,2188.68,2230.02,84264
2017-11-02,2230.02,2244.24,2217.82,2225.18,115297
2017-11-03,2225.18,2241.19,2223.85,2228.38,56038
2017-11-06,2228.38,2282.4,2198.62,2244.46,60867
2017-11-07,2244.46,2277.83,2202.62,2253.13,144249
2017-11-08,2253.13,2256.22,2251.42,2254.93,70023
2017-11-09,2254.93,2265.59,2239.64,2261.0,49228
2017-11-10,2261.0,2312.54,2249.31,2308.19,133326
2017-11-13,2308.19,2322.03,2262.2,2305.57,71200
2017-11-14,2305.57,2337.71,2300.52,2308.24,115429
2017-11-15,2308.24,2332.62,2296.23,2328.27,114760
2017-11-16,2328.27,2352.55,2325.77,2349.54,101219
2017-11-17,2349.54,2387.95,2336.64,2372.62,87389
2017-11-20,2372.62,2389.32,2372.26,2384.29,100644
2017-11-21,2384.29,2386.21,2355.16,2358.61,29782
2017-11-22,2358.61,2399.82,2345.73,2391.15,90487
2017-11-23,2391.15,2397.48,2352.17,2365.3,139882
2017-11-24,2365.3,2403.21,2341.04,2369.93,147643
2017-11-27,2369.93,2378.39,2347.2,2352.53,90025
2017-11-28,2352.53,2364.98,2348.61,2349.58,158490
2017-11-29,2349.58,2362.88,2338.81,2354.8,157372
2017-11-30,2354.8,2374.4,2351.38,2359.85,141935
2017-12-01,2359.85,2370.69,2358.03,2367.0,122730
2017-12-04,2367.0,2408.81,2295.37,2399.23,80034
2017-12-05,2399.23,2432.67,2392.13,2407.01,58206
2017-12-06,2407.01,2486.37,2358.26,2399.98,105891
2017-12-07,2399.98,2429.79,2390.73,2418.64,132468
2017-12-08,2418.64,2468.45,2409.45,2442.22,31575
2017-12-11,2442.22,2458.62,2398.31,2413.92,59947
2017-12-12,2413.92,2448.32,2401.15,2424.79,79752
2017-12-13,2424.79,2442.2,2421.09,2437.89,89418
2017-12-14,2437.89,2456.91,2406.16,2429.52,113844
2017-12-15,2429.52,2484.72,2427.41,2457.21,132789
2017-12-18,2457.21,2458.78,2443.08,2451.89,15040
2017-12-19,2451.89,2476.45,2448.74,2452.57,166022
2017-12-20,2452.57,2453.11,2446.22,2446.79,11296
2017-12-21,2446.79,2481.32,2419.22,2445.11,134886
2017-12-22,2445.11,2452.23,2418.18,2419.6,148077
2017-12-25,2419.6,2419.62,2387.15,2387.21,127378
2017-12-26,2387.21,2430.24,2374.5,2419.27,56043
2017-12-27,2419.27,2420.88,2391.16,2399.41,135602
2017-12-28,2399.41,2402.6,2354.51,2376.77,161565
2017-12-29,2376.77,2388.17,2280.71,2330.43,62041
2018-01-01,2330.43,2384.85,2277.16,2315.9,65440
2018-01-02,2315.9,2318.8,2285.46,2287.68,84974
2018-01-03,2287.68,2334.53,2239.83,2319.79,66503
2018-01-04,2319.79,2416.51,2310.09,2339.15,21418
2018-01-05,2339.15,2339.24,2302.91,2323.53,179681
2018-01-08,2323.53,2410.29,2296.85,2368.73,129971
2018-01-09,2368.73,2411.23,2368.54,2387.71,93086
2018-01-10,2387.71,2392.77,2370.61,2379.19,53920
2018-01-11,2379.19,2380.27,2322.42,2325.71,137123
2018-01-12,2325.71,2398.52,2313.77,2371.76,74551
2018-01-15,2371.76,2399.05,2328.87,2341.28,197648
2018-01-16,2341.28,2342.31,2300.82,2306.12,201197
2018-01-17,2306.12,2354.25,2286.89,2325.7,101285
2018-01-18,2325.7,2375.89,2249.19,2374.88,106056
2018-01-19,2374.88,2407.21,2367.91,2402.42,66966
2018-01-22,2402.42,2507.6,2389.81,2412.65,99539
2018-01-23,2412.65,2453.7,2390.46,2423.55,78937
2018-01-24,2423.55,2454.57,2399.84,2440.02,46002
2018-01-25,2440.02,2471.08,2428.95,2454.49,122040
2018-01-26,2454.49,2464.59,2422.13,2458.61,107479
2018-01-29,2458.61,2459.75,2458.38,2458.88,107211
2018-01-30,2458.88,2491.44,2415.71,2455.54,74669
2018-01-31,2455.54,2458.17,2428.14,2437.31,50220
2018-02-01,2437.31,2445.84,2422.93,2429.42,71191
2018-02-02,2429.42,2430.64,2347.84,2391.6,137872
2018-02-05,2391.6,2392.22,2387.2,2387.88,85311
2018-02-06,2387.88,2396.61,2362.85,2365.53,65615
2018-02-07,2365.53,2414.02,2310.33,2341.11,72538
2018-02-08,2341.11,2375.54,2302.46,2343.42,56463
2018-02-09,2343.42,2488.11,2341.31,2370.93,110294
2018-02-12,2370.93,2395.84,2359.02,2388.66,18705
2018-02-13,2388.66,2389.38,2315.41,2354.2,97308
2018-02-14,2354.2,2375.82,2308.73,2332.3,109899
2018-02-15,2332.3,2350.59,2332.18,2350.37,157862
2018-02-16,2350.37,2355.44,2313.31,2328.67,82840
2018-02-19,2328.67,2360.79,2299.02,2322.74,28232
2018-02-20,2322.74,2383.94,2297.72,2332.73,85288
2018-02-21,2332.73,2356.59,2290.6,2311.57,41401
2018-02-22,2311.57,2329.49,2281.67,2312.48,103781
2018-02-23,2312.48,2433.77,2279.79,2284.21,144667
2018-02-26,2284.21,2287.11,2269.04,2271.03,107803
2018-02-27,2271.03,2284.21,2269.98,2276.4,97662
2018-02-28,2276.4,2298.19,2242.55,2243.6,176480
2018-03-01,2243.6,2290.41,2242.9,2251.43,112839
2018-03-02,2251.43,2290.22,2201.59,2250.11,47382
2018-03-05,2250.11,2269.2,2228.19,2260.17,49833
2018-03-06,2260.17,2283.09,2231.21,2263.66,99102
2018-03-07,2263.66,2290.93,2262.26,2290.07,137835
2018-03-08,2290.07,2308.6,2281.99,2291.49,130761
2018-03-09,2291.49,2291.56,2276.44,2281.72,131407
2018-03-12,2281.72,2315.11,2271.27,2283.13,128298
2018-03-13,2283.13,2324.6,2256.55,2293.02,153862
2018-03-14,2293.02,2303.66,2291.73,2292.91,134912
2018-03-15,2292.91,2298.63,2285.13,2292.62,98596
2018-03-16,2292.62,2320.29,2276.2,2277.38,181948
2018-03-19,2277.38,2299.96,2261.77,2263.09,145495
2018-03-20,2263.09,2266.15,2223.24,2234.33,53722
2018-03-21,2234.33,2279.24,2230.04,2268.24,120036
2018-03-22,2268.24,2307.23,2212.81,2242.54,37143
2018-03-23,2242.54,2294.88,2210.11,2228.03,130655
2018-03-26,2228.03,2232.69,2197.82,2213.19,131919
2018-03-27,2213.19,2230.19,2211.93,2230.02,49138
2018-03-28,2230.02,2257.38,2212.18,2223.45,142001
2018-03-29,2223.45,2248.45,2209.57,2247.3,89185
2018-03-30,2247.3,2248.62,2232.68,2233.15,161442
2018-04-02,2233.15,2248.35,2231.42,2237.86,109448
2018-04-03,2237.86,2246.7,2215.91,2220.64,164224
2018-04-04,2220.64,2324.89,2172.03,2262.32,45116
2018-04-05,2262.32,2283.62,2201.33,2237.85,132028
2018-04-06,2237.85,2271.63,2229.87,2243.17,113717
2018-04-09,2243.17,2279.02,2223.02,2254.93,87641
2018-04-10,2254.93,2269.55,2155.93,2262.3,102122
2018-04-11,2262.3,2272.57,2221.59,2257.71,41579
2018-04-12,2257.71,2277.69,2203.45,2254.25,208431
2018-04-13,2254.25,2255.66,2252.02,2254.27,91199
2018-04-16,2254.27,2254.59,2249.55,2250.49,125329
2018-04-17,2250.49,2287.63,2249.05,2268.87,5300
2018-04-18,2268.87,2321.43,2267.39,2312.6,152562
2018-04-19,2312.6,2338.13,2289.72,2300.15,170127
2018-04-20,2300.15,2307.83,2265.2,2271.48,82568
2018-04-23,2271.48,2281.54,2267.86,2268.8,153687
2018-04-24,2268.8,2321.23,2237.89,2320.08,107737
2018-04-25,2320.08,2322.56,2296.43,2302.56,123693
2018-04-26,2302.56,2336.02,2301.25,2335.02,73898
2018-04-27,2335.02,2377.03,2313.43,2368.6,28840
2018-04-30,2368.6,2368.96,2338.45,2355.71,112389
2018-05-01,2355.71,2373.58,2322.8,2366.26,154655
2018-05-02,2366.26,2412.52,2351.8,2399.13,64932
2018-05-03,2399.13,2405.83,2353.59,2389.63,146709
2018-05-04,2389.63,2407.03,2375.69,2383.9,110889
2018-05-07,2383.9,2384.72,2368.28,2370.29,70304
2018-05-08,2370.29,2375.99,2347.49,2347.83,143408
2018-05-09,2347.83,2348.31,2332.95,2333.19,93263
2018-05-10,2333.19,2354.3,2301.47,2306.99,147483
2018-05-11,2306.99,2317.16,2288.87,2306.64,112577
2018-05-14,2306.64,2313.25,2281.56,2290.0,101721
2018-05-15,2290.0,2329.64,2253.15,2293.77,88673
2018-05-16,2293.77,2301.75,2259.86,2261.55,96724
2018-05-17,2261.55,2285.86,2254.17,2267.34,118006
2018-05-18,2267.34,2287.89,2263.46,2283.23,105586
2018-05-21,2283.23,2284.53,2241.18,2242.54,30253
2018-05-22,2242.54,2250.32,2236.74,2249.23,49185
2018-05-23,2249.23,2341.46,2238.3,2272.96,48362
2018-05-24,2272.96,2273.1,2242.31,2248.0,76344
2018-05-25,2248.0,2324.24,2179.99,2280.66,144268
2018-05-28,2280.66,2299.93,2101.77,2288.22,99518
2018-05-29,2288.22,2289.83,2271.7,2273.12,106425
2018-05-30,2273.12,2290.35,2243.18,2271.17,109804
2018-05-31,2271.17,2293.03,2247.65,2281.54,89717
2018-06-01,2281.54,2288.71,2274.58,2282.2,127528
2018-06-04,2282.2,2301.76,2274.99,2292.19,127958
2018-06-05,2292.19,2294.04,2272.51,2272.74,23306
2018-06-06,2272.74,2287.72,2245.55,2275.31,142268
2018-06-07,2275.31,2292.53,2202.73,2246.3,96676
2018-06-08,2246.3,2255.68,2204.05,2243.41,179345
2018-06-11,2243.41,2243.52,2224.53,2224.92,94114
2018-06-12,2224.92,2238.9,2208.7,2209.95,107319
2018-06-13,2209.95,2268.95,2205.1,2233.66,136198
2018-06-14,2233.66,2262.7,2229.71,2254.64,57811
2018-06-15,2254.64,2266.2,2253.34,2266.06,69001
2018-06-18,2266.06,2332.62,2242.25,2243.58,149988
2018-06-19,2243.58,2271.59,2209.39,2236.67,134537
2018-06-20,2236.67,2261.24,2236.42,2260.1,74963
2018-06-21,2260.1,2265.18,2249.88,2262.19,67015
2018-06-22,2262.19,2327.47,2231.98,2308.19,73558
2018-06-25,2308.19,2321.26,2303.74,2315.26,118249
2018-06-26,2315.26,2397.69,2203.5,2318.2,57992
2018-06-27,2318.2,2329.35,2292.18,2310.9,108957
2018-06-28,2310.9,2368.15,2234.52,2312.67,62871
2018-06-29,2312.67,2323.91,2251.35,2308.6,125413
2018-07-02,2308.6,2323.5,2307.87,2322.13,118985
2018-07-03,2322.13,2362.31,2314.67,2340.8,44974
2018-07-04,2340.8,2376.5,2314.76,2323.55,194771
2018-07-05,2323.55,2332.09,2284.8,2295.45,98536
2018-07-06,2295.45,2296.23,2205.36,2257.73,76014
2018-07-09,2257.73,2275.95,2248.36,2267.18,81947
2018-07-10,2267.18,2287.89,2212.08,2244.51,63982
2018-07-11,2244.51,2276.05,2197.34,2201.7,79885
2018-07-12,2201.7,2246.48,2176.89,2208.85,112245
2018-07-13,2208.85,2264.36,2197.67,2257.5,69613
2018-07-16,2257.5,2275.0,2247.55,2256.72,141520
2018-07-17,2256.72,2305.89,2247.73,2272.81,48565
2018-07-18,2272.81,2276.36,2272.07,2273.72,84262
2018-07-19,2273.72,2296.21,2176.73,2271.01,118570
2018-07-20,2271.01,2297.57,2264.9,2288.77,137266
2018-07-23,2288.77,2291.88,2274.21,2282.12,90041
2018-07-24,2282.12,2289.25,2279.63,2286.75,117566
2018-07-25,2286.75,2319.48,2285.11,2292.46,47688
2018-07-26,2292.46,2292.85,2262.29,2278.2,155546
2018-07-27,2278.2,2298.85,2273.27,2297.48,74794
2018-07-30,2297.48,2299.07,2290.45,2293.12,69112
2018-07-31,2293.12,2308.82,2247.85,2277.09,24999
2018-08-01,2277.09,2318.48,2274.19,2287.17,90922
2018-08-02,2287.17,2310.07,2250.73,2268.37,131281
2018-08-03,2268.37,2268.82,2262.61,2268.26,82867
2018-08-06,2268.26,2268.56,2267.14,2267.41,28234
2018-08-07,2267.41,2293.01,2251.46,2288.56,108095
2018-08-08,2288.56,2298.97,2232.46,2297.4,118450
2018-08-09,2297.4,2307.96,2289.23,2296.1,69098
2018-08-10,2296.1,2314.17,2295.17,2311.93,170596
2018-08-13,2311.93,2346.15,2255.17,2339.58,28774
2018-08-14,2339.58,2380.35,2320.74,2350.13,149487
2018-08-15,2350.13,2353.15,2346.19,2349.32,57465
2018-08-16,2349.32,2376.92,2293.83,2321.28,63612
2018-08-17,2321.28,2333.15,2272.76,2298.7,75772
2018-08-20,2298.7,2299.66,2290.81,2291.74,184451
2018-08-21,2291.74,2298.73,2270.78,2278.72,83145
2018-08-22,2278.72,2293.49,2269.52,2274.29,50540
2018-08-23,2274.29,2277.82,2218.99,2274.77,10176
2018-08-24,2274.77,2294.21,2273.03,2284.77,90980
2018-08-27,2284.77,2288.92,2280.33,2282.65,86487
2018-08-28,2282.65,2311.26,2275.34,2291.78,110025
2018-08-29,2291.78,2297.76,2275.96,2292.36,75895
2018-08-30,2292.36,2292.41,2252.04,2252.06,79355
2018-08-31,2252.06,2397.12,2223.56,2232.96,169027
2018-09-03,2232.96,2235.21,2229.39,2229.68,73306
2018-09-04,2229.68,2240.88,2163.33,2205.61,67986
2018-09-05,2205.61,2238.29,2176.28,2217.01,108688
2018-09-06,2217.01,2260.34,2211.62,2246.79,171316
2018-09-07,2246.79,2285.3,2242.64,2270.57,139415
2018-09-10,2270.57,2277.56,2247.83,2265.71,97075
2018-09-11,2265.71,2315.44,2257.64,2295.11,40592
2018-09-12,2295.11,2362.86,2263.1,2297.41,103518
2018-09-13,2297.41,2303.29,2277.93,2289.88,82741
2018-09-14,2289.88,2329.05,2260.31,2276.86,124395
2018-09-17,2276.86,2277.65,2268.83,2270.18,142326
2018-09-18,2270.18,2270.32,2250.34,2261.85,129597
2018-09-19,2261.85,2279.06,2181.45,2264.72,38977
2018-09-20,2264.72,2292.05,2257.09,2267.38,152551
2018-09-21,2267.38,2267.72,2266.81,2266.89,38692
2018-09-24,2266.89,2302.62,2242.18,2275.09,114520
2018-09-25,2275.09,2314.15,2221.67,2298.52,147061
2018-09-26,2298.52,2333.34,2298.07,2317.15,74393
2018-09-27,2317.15,2344.63,2233.91,2286.24,13883
2018-09-28,2286.24,2286.66,2233.62,2234.71,147569
2018-10-01,2234.71,2253.28,2212.1,2252.81,126501
2018-10-02,2252.81,2273.79,2208.85,2225.36,115854
2018-10-03,2225.36,2228.88,2218.1,2220.63,69780
2018-10-04,2220.63,2224.2,2195.9,2197.53,37080
2018-10-05,2197.53,2222.48,2156.3,2162.69,94844
2018-10-08,2162.69,2178.94,2152.34,2173.02,112226
2018-10-09,2173.02,2203.38,2161.78,2187.55,84983
2018-10-10,2187.55,2187.83,2172.0,2176.32,67693
2018-10-11,2176.32,2190.14,2117.16,2127.08,106511
2018-10-12,2127.08,2172.89,2103.27,2117.01,67909
2018-10-15,2117.01,2134.04,2108.36,2124.55,208876
2018-10-16,2124.55,2146.06,2087.59,2097.19,35749
2018-10-17,2097.19,2110.71,2089.39,2100.9,138613
2018-10-18,2100.9,2131.12,2094.08,2100.91,56095
2018-10-19,2100.91,2124.05,2085.51,2111.97,17264
2018-10-22,2111.97,2115.37,2111.95,2114.44,137812
2018-10-23,2114.44,2138.37,2070.5,2096.61,60110
2018-10-24,2096.61,2146.49,2087.1,2119.19,97464
2018-10-25,2119.19,2131.39,2112.69,2116.45,160798
2018-10-26,2116.45,2154.31,2074.35,2116.18,154890
2018-10-29,2116.18,2118.39,2096.9,2099.08,135727
2018-10-30,2099.08,2114.31,2084.05,2091.21,99837
2018-10-31,2091.21,2091.92,2073.42,2075.33,113373
2018-11-01,2075.33,2080.88,2067.69,2072.61,91418
2018-11-02,2072.61,2163.2,1999.44,2104.61,121311
2018-11-05,2104.61,2108.58,2051.13,2079.61,139774
2018-11-06,2079.61,2089.8,2039.58,2050.65,90644
2018-11-07,2050.65,2079.86,2047.97,2078.02,159720
2018-11-08,2078.02,2080.28,2069.3,2074.63,141266
2018-11-09,2074.63,2088.89,2035.64,2062.9,135674
2018-11-12,2062.9,2099.23,2037.48,2082.44,69529
2018-11-13,2082.44,2093.22,2071.45,2071.78,70929
2018-11-14,2071.78,2112.7,2044.62,2105.92,90106
2018-11-15,2105.92,2128.99,2100.72,2118.88,71437
2018-11-16,2118.88,2127.09,2076.19,2110.06,93118
2018-11-19,2110.06,2156.55,2109.63,2150.92,165488
2018-11-20,2150.92,2194.32,2085.04,2139.59,114905
2018-11-21,2139.59,2159.93,2138.63,2153.83,83833
2018-11-22,2153.83,2159.65,2153.76,2159.65,208413
